date,open,high,low,close,gdelt_sentiment
2016-03-21,1.12733,1.12854,1.1232,1.12393,-0.278392215569814
2016-03-22,1.12394,1.12618,1.1186,1.12162,-0.19184848200529814
2016-03-23,1.12167,1.12235,1.1157,1.1182,-0.6102924545605978
2016-03-24,1.11822,1.119,1.11427,1.1177,-0.07266645319759846
2016-03-25,1.1177,1.1179,1.11515,1.1163,-0.3830058251818021
2016-03-28,1.11597,1.12199,1.1152,1.11968,-0.5466055818833411
2016-03-29,1.11971,1.13033,1.11677,1.12879,-0.24133510328829288
2016-03-30,1.12876,1.13654,1.1284,1.13322,-0.027302352711558342
2016-03-31,1.13321,1.14119,1.1308,1.13778,-0.04987180419266224
2016-04-01,1.1378,1.14377,1.1334,1.1394,-0.30280693667009473
2016-04-04,1.13914,1.14127,1.1355,1.13881,-0.028357109054923058
2016-04-05,1.13882,1.14051,1.1334,1.13828,-0.07170781617363294
2016-04-06,1.13833,1.14317,1.1325,1.13962,-0.3824923485517502
2016-04-07,1.13956,1.1454,1.13356,1.13722,-0.5819233618676662
2016-04-08,1.13726,1.142,1.13478,1.1395,-0.1639400189742446
2016-04-11,1.14045,1.14465,1.13705,1.14099,-0.07412338070571423
2016-04-12,1.14098,1.14648,1.1345,1.13858,-0.11103186849504709
2016-04-13,1.13858,1.13912,1.127,1.1279,-0.21827251790091395
2016-04-14,1.12825,1.12948,1.1231,1.12625,0.0023335348814725876
2016-04-15,1.12663,1.1317,1.1243,1.12936,-0.44793381728231907
2016-04-18,1.12815,1.13325,1.1272,1.13082,-0.0872162152081728
2016-04-19,1.13099,1.13847,1.13015,1.13566,-0.6102626621723175
2016-04-20,1.13568,1.13879,1.1288,1.13012,-0.7232143841683865
2016-04-21,1.13012,1.13933,1.12712,1.12876,-0.31360050942748785
2016-04-22,1.12883,1.13087,1.12153,1.12153,-0.29734656121581793
2016-04-25,1.12307,1.128,1.12225,1.12673,-0.18465743772685528
2016-04-26,1.12674,1.134,1.1254,1.1299,-0.2974473188320796
2016-04-27,1.12991,1.136,1.1271,1.13266,-0.10503710992634296
2016-04-28,1.13266,1.137,1.1294,1.13526,-0.6440363551179568
2016-04-29,1.13528,1.146,1.13493,1.14485,-0.5042101989189783
2016-05-02,1.14542,1.15362,1.1446,1.15257,-0.6295070070773363
2016-05-03,1.15266,1.16163,1.1491,1.14989,-0.015915049239993095
2016-05-04,1.14993,1.1529,1.1466,1.1489,-0.4597102701663971
2016-05-05,1.1489,1.1494,1.1384,1.14027,-0.4683056194335222
2016-05-06,1.14027,1.14779,1.13845,1.13991,-0.16097605135291815
2016-05-09,1.13963,1.14202,1.13734,1.13829,-0.026062749326229095
2016-05-10,1.13828,1.14099,1.1357,1.13715,-0.5641190409660339
2016-05-11,1.13715,1.14467,1.13674,1.1423,-0.022938746958971024
2016-05-12,1.14239,1.143,1.1366,1.13784,0.010084139183163643
2016-05-13,1.13786,1.13798,1.1281,1.1305,-0.08266432397067547
2016-05-17,1.1314,1.13462,1.1301,1.13129,-0.20782089233398438
2016-05-19,1.12234,1.123,1.1177,1.12021,-0.17883986234664917
2016-05-25,1.11394,1.11669,1.1128,1.11561,-0.8459901213645935
2017-04-03,1.06712,1.06811,1.064,1.06667,-0.8632694482803345
2017-04-05,1.06788,1.069,1.06329,1.06687,-0.8989629149436951
2017-04-07,1.06427,1.06668,1.0578,1.05895,-0.3903307169675827
2017-04-10,1.05784,1.06067,1.0568,1.05982,0.026377495378255844
2017-04-11,1.05977,1.06302,1.0576,1.06042,-0.5910580220321814
2017-04-12,1.06047,1.06751,1.0587,1.06665,-0.8753460049629211
2017-04-13,1.06665,1.06777,1.06077,1.06161,-0.5465198159217834
2017-04-14,1.06167,1.063,1.0604,1.06117,-0.9085065126419067
2017-04-17,1.06048,1.06705,1.0602,1.06409,-0.3834880255162716
2017-04-18,1.06413,1.0736,1.0635,1.07289,-0.5763932963212332
2017-04-19,1.07297,1.07369,1.0698,1.0714,-0.3846404937406381
2017-04-20,1.07152,1.07776,1.0705,1.07143,-0.0087346863001585
2017-04-21,1.07146,1.07381,1.068,1.07246,-0.02474074624478817
2017-04-24,1.08842,1.08902,1.0818,1.08675,-0.40289730206131935
2017-04-25,1.08675,1.095,1.0849,1.09295,0.0038347244262695312
2017-04-26,1.09296,1.09509,1.08553,1.09084,-0.24002424208447337
2017-04-27,1.09084,1.09329,1.0849,1.08701,-0.2996292809645335
2017-04-28,1.08698,1.09475,1.0855,1.08932,-0.3177548951158921
2017-05-01,1.09023,1.09241,1.08829,1.091,-0.07370304130017757
2017-05-02,1.09104,1.09332,1.0886,1.09308,-0.19517249738176665
2017-05-03,1.09303,1.0937,1.088,1.08886,-0.44593915063887835
2017-05-04,1.0889,1.09873,1.0873,1.09802,-0.525353342294693
2017-05-05,1.09802,1.1,1.09483,1.0995,-0.02849176526069641
2017-05-08,1.0993,1.09968,1.0915,1.09252,-0.31892093519369763
2017-05-09,1.09256,1.09335,1.0861,1.08819,0.004473567008972168
2017-05-10,1.08822,1.08982,1.0851,1.08659,-0.4328152909874916
2017-05-12,1.08633,1.09343,1.0854,1.0926,-0.02600047830492258
2017-05-15,1.09253,1.099,1.092,1.09808,-0.14755093539133668
2017-05-16,1.09803,1.10973,1.0976,1.10946,-0.3040944948792458
2017-05-17,1.10949,1.11743,1.108,1.11614,-0.3246872881427407
2017-05-18,1.11612,1.1172,1.1074,1.11076,-0.8820257186889648
2017-05-19,1.11076,1.12122,1.1097,1.1204,-0.10163116144637267
2017-05-22,1.12062,1.12635,1.1159,1.12384,-0.31640874966979027
2017-05-23,1.12387,1.12683,1.1172,1.1187,-0.4219500571489334
2017-05-24,1.11876,1.12264,1.1166,1.12169,-0.2498848338921865
2017-05-25,1.12172,1.12506,1.11927,1.12127,-0.8001598517100016
2017-05-26,1.12124,1.12347,1.1159,1.1177,0.14082816243171692
2017-05-29,1.11827,1.119,1.1133,1.11385,-0.27585332170128823
2017-05-30,1.11385,1.12055,1.1107,1.11734,-0.5496673504821956
2017-05-31,1.11734,1.12523,1.1162,1.12387,-0.12977401688694953
2017-06-01,1.12387,1.12567,1.12,1.12186,-0.27175858430564404
2017-06-02,1.12186,1.12851,1.1203,1.1279,-0.38398089399561286
2017-06-05,1.12785,1.12811,1.1233,1.12581,-0.3877071361988783
2017-06-06,1.12572,1.12843,1.1238,1.12774,-0.5627648592926562
2017-06-07,1.12777,1.12827,1.1202,1.1258,-0.6953148742516836
2017-06-08,1.12581,1.127,1.1194,1.12034,-0.6175619438290596
2017-06-09,1.12032,1.12159,1.1164,1.1194,-0.3870875913649797
2017-06-12,1.12036,1.12322,1.11902,1.12011,-0.6678489844004313
2017-06-13,1.12018,1.1225,1.11832,1.12075,-0.32911439165472983
2017-06-14,1.12081,1.1296,1.1192,1.12097,-0.4838361535221338
2017-06-15,1.12098,1.12286,1.113,1.11462,-0.0992988757789135
2017-06-16,1.11462,1.12017,1.11364,1.11837,-0.16689539924263955
2017-06-19,1.12036,1.12129,1.1142,1.11517,-0.4340248331427574
2017-06-20,1.11517,1.1165,1.11168,1.1135,-0.6970448791980743
2017-06-21,1.11343,1.1169,1.11259,1.11668,-0.5703618577681482
2017-06-22,1.11668,1.118,1.11376,1.11499,-0.7368464469909668
2017-06-23,1.11499,1.121,1.1143,1.1183,-0.02114813309162855
2017-06-26,1.11964,1.122,1.117,1.11804,-0.3267975306759278
2017-06-27,1.11804,1.13494,1.1177,1.1343,-0.5157780144363642
2017-06-28,1.1343,1.13909,1.12908,1.13775,-0.38626853935420513
2017-06-29,1.13772,1.14456,1.1375,1.14426,-0.23063307534903288
2017-06-30,1.14422,1.14445,1.13902,1.1427,-0.33874659799039364
2017-07-03,1.14252,1.14259,1.13532,1.13662,-0.10463281162083149
2017-07-04,1.13665,1.13771,1.13344,1.13531,-0.42602119594812393
2017-07-05,1.1353,1.137,1.1311,1.13532,0.08305867885549863
2017-07-06,1.13532,1.1425,1.13279,1.1422,-0.44040726125240326
2017-07-07,1.1422,1.144,1.13782,1.1398,-0.01543275515238444
2017-07-10,1.13999,1.142,1.138,1.13965,-0.43994139321148396
2017-07-11,1.13965,1.14797,1.13808,1.14699,-0.24666368961334229
2017-07-12,1.14697,1.14896,1.1391,1.14159,-0.22759059071540833
2017-07-13,1.14159,1.14559,1.1369,1.13957,-0.9400624632835388
2017-07-14,1.13953,1.1472,1.139,1.14613,-0.4630992164214452
2017-07-17,1.14699,1.149,1.1433,1.14768,-0.6174816638231277
2017-07-18,1.14769,1.15832,1.14694,1.15505,-0.575592789053917
2017-07-19,1.15504,1.15535,1.1509,1.1527,-0.8959006468454996
2017-07-20,1.15273,1.16582,1.14776,1.16268,-0.17317962013185023
2017-07-21,1.16272,1.1683,1.1617,1.1659,-0.6074479271968206
2017-07-24,1.16726,1.16843,1.1625,1.1637,-0.21927228880425295
2017-07-25,1.16374,1.17121,1.1629,1.1646,-0.4200001902878284
2017-07-26,1.16463,1.17478,1.1612,1.17343,-0.26810647671421367
2017-07-27,1.17343,1.17768,1.16486,1.16841,-0.46046865032985806
2017-07-28,1.16839,1.17641,1.167,1.1751,-0.6178893117854992
2017-07-31,1.17592,1.18457,1.1721,1.1831,-0.16981570944190025
2017-08-01,1.18308,1.184,1.17843,1.18054,-0.19132890328764915
2017-08-02,1.18055,1.19103,1.1792,1.18512,-0.32387351244688034
2017-08-03,1.18509,1.18931,1.18286,1.18772,0.030918147414922714
2017-08-04,1.18772,1.189,1.17274,1.1772,-0.2897045761346817
2017-08-07,1.17859,1.18141,1.1775,1.1792,0.0020555690862238407
2017-08-08,1.1792,1.1824,1.1714,1.17592,-0.4364258075753848
2017-08-09,1.17592,1.17701,1.16878,1.17626,-0.2872869161268075
2017-08-10,1.17625,1.17855,1.17024,1.17656,-0.24285592697560787
2017-08-11,1.17655,1.18473,1.17469,1.18241,-0.010647176454464594
2017-08-14,1.18215,1.184,1.1769,1.17781,-0.16290780901908875
2017-08-15,1.17786,1.17928,1.1686,1.17374,-0.26594635223348934
2017-08-16,1.17374,1.17795,1.16809,1.17775,0.0897375587373972
2017-08-17,1.17769,1.179,1.16618,1.17266,-0.39536251686513424
2017-08-18,1.17266,1.17746,1.1707,1.176,-0.3387303364773591
2017-08-21,1.17538,1.18282,1.17294,1.18093,-0.5311272758990526
2017-08-22,1.18093,1.18244,1.17435,1.17636,-0.25496306270360947
2017-08-23,1.1764,1.18232,1.17392,1.18115,-0.44958231002092364
2017-08-24,1.18115,1.18178,1.17826,1.18029,-0.3059609420597553
2017-08-25,1.18027,1.19415,1.1772,1.1924,-0.15319357812404633
2017-08-28,1.19519,1.19861,1.1915,1.19678,-0.5165825063983599
2017-08-29,1.19679,1.20704,1.1945,1.19744,-0.20192157961428164
2017-08-30,1.19744,1.19845,1.1879,1.18959,-0.6179888049761454
2017-08-31,1.18962,1.19229,1.1821,1.19128,-0.060649337247014046
2017-09-01,1.19128,1.19798,1.18481,1.1857,-0.2352054975926876
2017-09-04,1.18783,1.19221,1.1876,1.18979,-0.2925562368084987
2017-09-05,1.18977,1.19407,1.1867,1.19206,-0.16597751900553703
2017-09-06,1.19206,1.19504,1.1902,1.19251,-0.3241622719913721
2017-09-07,1.19248,1.20596,1.1913,1.20187,-0.17054403349757194
2017-09-08,1.20189,1.20924,1.2013,1.2035,-0.5851071421056986
2017-09-11,1.20187,1.203,1.1946,1.19624,-0.5098758762081465
2017-09-12,1.19623,1.19782,1.1925,1.19716,-0.7278891503810883
2017-09-13,1.19717,1.19949,1.1871,1.18934,-0.7591618498166403
2017-09-14,1.18933,1.19229,1.1837,1.19188,-0.4086072645150125
2017-09-15,1.19187,1.19873,1.19,1.19418,-0.25495395809412
2017-09-18,1.19418,1.197,1.1913,1.19564,-0.33818572387099266
2017-09-19,1.19557,1.20066,1.1953,1.1994,-0.4181777611374855
2017-09-20,1.19942,1.20338,1.186,1.18895,-0.0966271549463272
2017-09-21,1.1889,1.19538,1.1864,1.19409,-0.49765490368008614
2017-09-22,1.19409,1.20046,1.1935,1.1951,-0.5817266157828271
2017-09-25,1.19221,1.19365,1.1831,1.18554,-0.4321242682635784
2017-09-26,1.18555,1.18616,1.1756,1.17895,-0.5472536683082581
2017-09-27,1.17891,1.17954,1.1716,1.17423,-0.9082151055335999
2017-09-28,1.17423,1.18041,1.172,1.17806,0.01021770853549242
2017-09-29,1.17806,1.18325,1.177,1.1813,-0.4230579612776637
2017-10-02,1.18107,1.18115,1.1728,1.17383,-0.025413619820028543
2017-10-03,1.17389,1.17737,1.1695,1.17423,-0.22625105579694113
2017-10-04,1.17431,1.17878,1.174,1.17608,-0.19337201565504075
2017-10-05,1.17606,1.178,1.1698,1.17102,-0.16363532431423664
2017-10-06,1.17103,1.174,1.1668,1.17259,-0.845532163977623
2017-10-09,1.17391,1.17561,1.1718,1.17411,-0.5484618842601776
2017-10-10,1.17412,1.18254,1.1738,1.18107,-0.46373359734813374
2017-10-11,1.18103,1.18692,1.1794,1.18627,-0.3187217628583312
2017-10-12,1.18628,1.188,1.18254,1.18348,-0.4918719530105591
2017-10-13,1.18344,1.18749,1.1804,1.18199,-0.33959025765458745
2017-10-16,1.18067,1.182,1.1779,1.1792,-0.21186936693266034
2017-10-17,1.1792,1.1795,1.1735,1.17682,0.009005874395370483
2017-10-18,1.17683,1.18054,1.1729,1.17944,-0.8145616948604584
2017-10-19,1.17946,1.186,1.1767,1.1847,-0.21455436795949936
2017-10-20,1.18471,1.1858,1.1761,1.1783,-0.14712275502582392
2017-10-23,1.17617,1.178,1.1724,1.17494,-0.49808750208467245
2017-10-24,1.17495,1.1793,1.1741,1.17645,-0.18856244860216975
2017-10-25,1.17645,1.18178,1.1751,1.18153,-0.7057235538959503
2017-10-26,1.1815,1.18369,1.1639,1.16455,-0.7428548336029053
2017-10-27,1.16454,1.16457,1.1572,1.1606,-0.05283895879983902
2017-10-30,1.15949,1.1658,1.1594,1.16432,0.10772337466478348
2017-10-31,1.16431,1.16614,1.1623,1.16495,-0.03198897403975328
2017-11-01,1.16494,1.16573,1.1605,1.16184,-0.06435125755767028
2017-11-02,1.16184,1.16873,1.1616,1.16572,-0.3228178545832634
2017-11-03,1.16572,1.16917,1.1597,1.1605,-0.13944448033968607
2017-11-06,1.16151,1.16241,1.1579,1.16089,-0.4296154538169503
2017-11-07,1.161,1.16155,1.1553,1.15929,-0.1369065076112747
2017-11-08,1.15927,1.16112,1.1578,1.15935,-0.18998939618468286
2017-11-09,1.15935,1.16549,1.1584,1.16432,-0.05246882885694504
2017-11-10,1.16431,1.168,1.1621,1.1663,-0.2537514865398407
2017-11-13,1.16568,1.16753,1.1636,1.16644,-0.18534052465111017
2017-11-14,1.1664,1.18051,1.166,1.17979,0.02258951465288798
2017-11-15,1.17979,1.18606,1.1767,1.17688,-0.4827595423907042
2017-11-16,1.17696,1.1801,1.1756,1.17706,-0.030935128033161164
2017-11-17,1.177,1.18218,1.1764,1.17875,-0.31992341671139
2017-11-20,1.17652,1.181,1.1721,1.17335,-0.4804992489516735
2017-11-21,1.17338,1.17578,1.1712,1.17335,-0.5240779891610146
2017-11-22,1.17335,1.1827,1.1732,1.1818,-0.13130362890660763
2017-11-23,1.18171,1.1856,1.1812,1.185,-0.32355174235999584
2017-11-24,1.18497,1.19444,1.1835,1.1931,0.18409080803394318
2017-11-27,1.1935,1.19612,1.1889,1.18994,-0.24179295698801676
2017-11-28,1.18994,1.192,1.1826,1.18465,-0.08914399519562721
2017-11-29,1.18467,1.18829,1.1816,1.18492,-0.43096722988411784
2017-11-30,1.18497,1.19316,1.1808,1.18895,-0.46449985867366195
2017-12-01,1.18895,1.19403,1.1849,1.18971,-0.4695001281797886
2017-12-04,1.18691,1.188,1.1828,1.18679,-0.6795618534088135
2017-12-05,1.18677,1.18768,1.1799,1.18285,-0.050547581166028976
2017-12-06,1.18285,1.18481,1.1779,1.18026,-0.2598300363868475
2017-12-07,1.18031,1.18147,1.17687,1.17754,-0.3104276701807976
2017-12-08,1.17756,1.17766,1.1729,1.17686,-0.24700801447033882
2017-12-11,1.17693,1.18118,1.1762,1.17728,-0.5589540675282478
2017-12-12,1.17724,1.17927,1.1716,1.17361,-0.5968781635165215
2017-12-13,1.17363,1.18349,1.1728,1.18256,0.0707542672753334
2017-12-14,1.18257,1.18627,1.1763,1.17653,0.26093619875609875
2017-12-15,1.1765,1.18124,1.17455,1.1749,-0.6341339414939284
2017-12-18,1.17457,1.18343,1.1739,1.17826,-0.6469927529493967
2017-12-19,1.17825,1.1849,1.1775,1.18415,-0.19363585747778417
2017-12-20,1.18411,1.19018,1.1827,1.18724,0.0657884506508708
2017-12-21,1.18724,1.189,1.1848,1.18661,-0.29357518441975117
2017-12-22,1.18663,1.18686,1.18156,1.186,-0.08135936409235
2017-12-25,1.1858,1.1881,1.18423,1.18715,0.0298858568072319
2017-12-26,1.18715,1.18787,1.1845,1.186,-0.3020406115800142
2017-12-27,1.18605,1.19104,1.1854,1.18983,-0.324322934448719
2017-12-28,1.18988,1.19591,1.1895,1.19383,-0.2386322319507599
2017-12-29,1.19381,1.20255,1.1936,1.1994,-0.06830616965889931
2018-01-01,1.2002,1.20166,1.19912,1.20138,-0.2425494622439146
2018-01-02,1.20136,1.20813,1.20013,1.20573,-0.3329890654422343
2018-01-03,1.20573,1.20663,1.2,1.20098,0.06599207082763314
2018-01-04,1.20095,1.209,1.20028,1.20709,-0.5568830765783787
2018-01-05,1.20716,1.20829,1.2019,1.2026,-0.2770365566015244
2018-01-08,1.20314,1.20523,1.1954,1.19678,-0.3208009684458375
2018-01-09,1.19679,1.19757,1.1914,1.19353,-0.608589053619653
2018-01-10,1.19356,1.20181,1.1922,1.19489,-0.29903565123677256
2018-01-11,1.19494,1.206,1.1928,1.20384,0.20028012618422508
2018-01-12,1.20383,1.22188,1.2029,1.21991,-0.5174272783100605
2018-01-15,1.22026,1.22967,1.2186,1.22641,-0.42061840556561947
2018-01-16,1.22641,1.22835,1.2194,1.22554,-0.1896648183465004
2018-01-17,1.22559,1.23232,1.21638,1.21651,-0.2615508921444416
2018-01-18,1.21652,1.22649,1.21638,1.22402,-0.7268298886716366
2018-01-19,1.22396,1.22954,1.2213,1.22195,-0.3791377700865269
2018-01-22,1.22586,1.22671,1.2213,1.226,-0.32788931876420974
2018-01-23,1.22603,1.23062,1.22219,1.2297,-0.14263111129403114
2018-01-24,1.22972,1.24149,1.22898,1.24028,-0.36697915755212307
2018-01-25,1.24043,1.25378,1.2363,1.23714,-0.3621844155713916
2018-01-26,1.23724,1.24937,1.23717,1.24224,-0.38856216706335545
2018-01-29,1.24153,1.24323,1.2335,1.23818,-0.7422035932540894
2018-01-30,1.23825,1.2454,1.2334,1.24042,-0.25149499624967575
2018-01-31,1.2405,1.24749,1.2386,1.24121,-0.45404006727039814
2018-02-01,1.24123,1.25229,1.2384,1.25046,-0.7515706121921539
2018-02-02,1.25045,1.252,1.2408,1.2457,-0.32428608611226084
2018-02-05,1.2431,1.24749,1.23619,1.23755,-0.15367441624403
2018-02-06,1.23749,1.24346,1.2312,1.23803,-0.4266451569274068
2018-02-07,1.23801,1.24061,1.2244,1.22535,-0.6700064341227213
2018-02-08,1.22537,1.2295,1.221,1.22469,-0.7784996430079142
2018-02-09,1.22469,1.22873,1.2204,1.22515,-0.1854387680068612
2018-02-12,1.22518,1.22977,1.2233,1.22906,-0.1862839786335826
2018-02-13,1.22906,1.23711,1.2283,1.23499,-0.22340157069265842
2018-02-14,1.23496,1.24651,1.2275,1.24538,-0.20647297687828542
2018-02-15,1.24539,1.25104,1.2446,1.25003,-0.18936573760583997
2018-02-16,1.25004,1.25556,1.2392,1.2411,-0.36809524800628424
2018-02-19,1.2415,1.24352,1.2367,1.24059,-0.1382064955929915
2018-02-20,1.24061,1.24122,1.23189,1.2333,-0.2016424775123596
2018-02-21,1.23349,1.23599,1.22719,1.22754,-0.2785337157547474
2018-02-22,1.22752,1.23521,1.22579,1.23297,-0.1006563720293343
2018-02-23,1.23297,1.23374,1.2278,1.2294,-0.036168194065491356
2018-02-26,1.22881,1.2355,1.2276,1.23125,-0.354216692596674
2018-02-27,1.2312,1.23464,1.222,1.22351,-0.5850634574890137
2018-02-28,1.22354,1.22418,1.2186,1.21924,0.27241919934749603
2018-03-01,1.2192,1.22746,1.2153,1.22743,-0.32401252786318463
2018-03-02,1.22743,1.23359,1.225,1.2317,-0.20253785202900568
2018-03-05,1.23453,1.235,1.2267,1.2334,-0.212057133205235
2018-03-06,1.23347,1.24236,1.2327,1.24206,-0.4308542497456074
2018-03-07,1.24208,1.2445,1.2383,1.24102,-0.19880660064518452
2018-03-08,1.24102,1.24462,1.2297,1.2313,-0.320154523011297
2018-03-09,1.23123,1.23343,1.2272,1.23054,-0.3358758507917325
2018-03-12,1.23104,1.23456,1.2289,1.23334,-0.7802193462848663
2018-03-13,1.23333,1.241,1.2313,1.23925,-0.5632095113396645
2018-03-14,1.23932,1.24127,1.2346,1.2368,-0.134769506752491
2018-03-15,1.23681,1.23836,1.2299,1.23058,-0.169607258712252
2018-03-16,1.23058,1.23364,1.2259,1.2285,-0.652503265067935
2018-03-19,1.22852,1.23588,1.2257,1.23348,-0.5068948836997151
2018-03-20,1.2335,1.23547,1.2237,1.22453,-0.6355133638717234
2018-03-21,1.22454,1.235,1.2242,1.23421,0.028969334438443184
2018-03-22,1.23421,1.239,1.2284,1.23194,-0.2964341612532735
2018-03-23,1.23203,1.23734,1.2315,1.23524,-0.6235069775333008
2018-03-26,1.23668,1.24616,1.235,1.2451,-0.5207359033326308
2018-03-27,1.24515,1.24765,1.2371,1.2406,-0.2661398995667696
2018-03-28,1.24062,1.24216,1.2298,1.23095,-0.1760506583377719
2018-03-29,1.23094,1.23356,1.2282,1.2303,-0.38917893171310425
2018-03-30,1.23036,1.23306,1.22894,1.2323,-0.22670603916049004
2018-04-02,1.23172,1.2345,1.2281,1.23009,-0.5708772949874401
2018-04-03,1.23009,1.23364,1.2252,1.22722,-0.06031014770269394
2018-04-04,1.22725,1.23149,1.2255,1.22845,-0.7268964350223541
2018-04-05,1.22845,1.22903,1.2217,1.22435,-0.25886625920732814
2018-04-06,1.22441,1.2291,1.2214,1.22825,-0.30783108870188397
2018-04-09,1.22739,1.23308,1.2259,1.2321,-0.6126462090760469
2018-04-10,1.23221,1.23776,1.2301,1.2356,-0.2518617690851291
2018-04-11,1.23575,1.23964,1.2346,1.23699,0.040875508139530815
2018-04-12,1.23699,1.23798,1.2298,1.23285,-0.3241887964308262
2018-04-13,1.23285,1.2346,1.2306,1.23283,-0.30589566454291345
2018-04-16,1.23285,1.23946,1.2323,1.23814,-0.19768026918172837
2018-04-17,1.23817,1.24137,1.2335,1.23718,-0.341123678535223
2018-04-18,1.23719,1.23972,1.2341,1.23791,-0.009115383960306644
2018-04-19,1.23792,1.24003,1.2328,1.23419,-0.5517190272609392
2018-04-20,1.23424,1.23529,1.2249,1.22864,-0.298131396373113
2018-04-23,1.228,1.229,1.2196,1.22098,-0.4448615685105324
2018-04-25,1.22328,1.22388,1.2158,1.21687,-0.2849358593424161
2018-04-26,1.21687,1.221,1.2093,1.21036,-0.36420882989962894
2018-04-27,1.21044,1.2133,1.2053,1.2125,-0.3268525246530771
2018-04-30,1.21213,1.214,1.2062,1.20805,0.011838424950838089
2018-05-01,1.20805,1.20842,1.1979,1.19892,0.03299317043274641
2018-05-02,1.19891,1.20317,1.1936,1.19539,-0.046544396132230756
2018-05-03,1.19543,1.201,1.1946,1.19857,0.007452057053645452
2018-05-04,1.19862,1.19956,1.1909,1.19585,-0.6001331228762865
2018-05-07,1.19598,1.1978,1.1896,1.1922,-0.015524404123425484
2018-05-08,1.1922,1.19388,1.1837,1.18595,-0.136385852470994
2018-05-09,1.18594,1.1897,1.1821,1.1853,-0.31662043059865635
2018-05-10,1.18529,1.19467,1.18419,1.19178,-0.4112669974565506
2018-05-11,1.19178,1.197,1.189,1.19415,-0.03983737379312515
2018-05-14,1.19472,1.19961,1.192,1.19285,-0.02634059963747859
2018-05-15,1.19285,1.194,1.1816,1.18175,-0.15857589282095433
2018-05-16,1.18178,1.18542,1.1762,1.18151,-0.5871815420687199
2018-05-17,1.18156,1.18374,1.1775,1.1797,-0.27965194918215275
2018-05-18,1.17969,1.18221,1.1749,1.17699,-0.2597921914421022
2018-05-21,1.17664,1.17967,1.1715,1.17953,-0.5955068424344063
2018-05-22,1.17952,1.183,1.1755,1.17822,-0.3120504319667816
2018-05-23,1.17824,1.17897,1.1674,1.1704,-0.01331646554172039
2018-05-24,1.17048,1.17503,1.1689,1.17214,-0.2734782099723816
2018-05-25,1.17212,1.17336,1.1644,1.165,-0.3755795831481616
2018-05-28,1.16888,1.173,1.1605,1.16264,0.07679251953959465
2018-05-29,1.16262,1.164,1.1509,1.15409,-0.4805078109105428
2018-05-30,1.15407,1.16764,1.1517,1.1664,-0.5995619427412748
2018-05-31,1.16647,1.17243,1.164,1.17048,-0.2616258462270101
2018-06-01,1.17049,1.17179,1.16161,1.16588,-0.015351894311606884
2018-06-04,1.16623,1.17445,1.1661,1.16991,-0.5032506473362446
2018-06-05,1.16991,1.17321,1.1651,1.17203,-0.38116349279880524
2018-06-06,1.17203,1.17957,1.1711,1.17815,-0.31260554616649944
2018-06-07,1.17816,1.184,1.1777,1.17969,-0.23702022340148687
2018-06-08,1.17969,1.18103,1.1725,1.17677,-0.250038443133235
2018-06-11,1.17715,1.18206,1.1769,1.1775,-0.527277355392774
2018-06-12,1.17748,1.181,1.1732,1.17457,-0.09526780154556036
2018-06-13,1.17458,1.18027,1.17246,1.17987,-0.48755020555108786
2018-06-14,1.17988,1.18518,1.1562,1.1582,-0.5103488946333528
2018-06-15,1.15835,1.1627,1.1542,1.1609,-0.5812136605381966
2018-06-18,1.15945,1.1627,1.1564,1.16212,-0.3156053861603141
2018-06-19,1.16212,1.16445,1.153,1.15884,-0.006847417447715998
2018-06-20,1.15882,1.16,1.1536,1.15765,-0.036365569258729614
2018-06-21,1.1575,1.16335,1.1507,1.16095,-0.6056718192994595
2018-06-22,1.16097,1.1675,1.1598,1.16536,-0.09524803161621094
2018-06-25,1.16689,1.17131,1.1627,1.1702,-0.07244841754436493
2018-06-26,1.17022,1.17205,1.1634,1.16497,0.04498042849202951
2018-06-27,1.165,1.16722,1.1539,1.15596,-0.14174088835716248
2018-06-28,1.15594,1.16007,1.1526,1.15644,-0.006517278030514717
2018-06-29,1.1564,1.16904,1.156,1.16839,-0.17959571443498135
2018-07-02,1.16736,1.16824,1.159,1.1639,-0.6382265873253345
2018-07-03,1.16395,1.16732,1.1619,1.16587,-0.5216379359364509
2018-07-04,1.16596,1.16818,1.1628,1.1659,-0.038494428619742393
2018-07-05,1.16588,1.17203,1.1648,1.16911,-0.2722058581809203
2018-07-06,1.16907,1.17678,1.1679,1.17462,-0.3772790925577283
2018-07-09,1.17499,1.17908,1.1731,1.17491,-0.4233664497733116
2018-07-10,1.175,1.17627,1.1689,1.17357,-0.14908463011185327
2018-07-11,1.17357,1.176,1.1664,1.16757,-0.454380142968148
2018-07-12,1.16758,1.16958,1.1648,1.16637,-0.2671671584248543
2018-07-13,1.16637,1.16868,1.1611,1.16843,-0.4701535999774933
2018-07-16,1.16828,1.17254,1.1674,1.17102,-0.1375289810821414
2018-07-17,1.17103,1.17447,1.1649,1.16579,-0.331005223095417
2018-07-18,1.16578,1.1665,1.16,1.16434,-0.38046726770699024
2018-07-19,1.16435,1.16785,1.1574,1.1644,0.11661473661661148
2018-07-20,1.16452,1.17389,1.1625,1.1718,-0.06674669807155927
2018-07-23,1.17338,1.17512,1.1682,1.16914,-0.34243945498019457
2018-07-24,1.16915,1.17169,1.1653,1.16815,-0.1963513307273388
